class_id,search_run,idx_ref,flux,Ea_rep_eV,Ea_member_eV,archetype,status,n_pad,n_bad_snap,pad_unresolved_top,pad_unresolved_bot,refine_ok,ladder_len,Ea_meas_eV,dE_meas_eV,mover_ok,dra_ok,dra_stored,dra_meas,relax_shift_max,class_id_stored_matches,class_id_ok,class_id_after,saddle_token_flicker,max_residual_before,max_residual_after,accepted,dEa_eV,in_band,error
5de71c74e6b3fd8db4e7721b1a2b3ada99769dd5fdf62c031fd169424ed6d07b,NiFe_Ni95_Fe05_T700_1vac,158,591.0618452641168,0.6618323825934591,0.6618224887524775,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6441425159950995,0.0030987318705228,True,True,1.2798429910019666,1.2935364689554594,0.0722400079125573,True,True,5de71c74e6b3fd8db4e7721b1a2b3ada99769dd5fdf62c031fd169424ed6d07b,False,0.0710581851515953,0.0530125721878847,True,-0.0176898665983595,True,
cab20a6975d3a954cee3d3275e7bdffc4bfdd18cdf5ca8d393f69d66c5d0acca,NiFe_Ni95_Fe05_T600_1vac,448,503.4374291185538,0.6012865128626759,0.6452971136250198,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6376275796856135,0.0017984498549594,True,True,1.2631108011520948,1.2715529197993083,0.0530431365741491,True,True,cab20a6975d3a954cee3d3275e7bdffc4bfdd18cdf5ca8d393f69d66c5d0acca,False,0.0547337897577732,0.0412807877196719,True,0.0363410668229375,True,
86f7b182e4cee2cf06d74e1488d03a744cce762fbf31e7c982cc04c81f9fbbfa,NiFe_Ni95_Fe05_T700_1vac,274,445.4100603277124,0.6604817322020627,0.6605246255558086,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6418794564392556,0.0022269998103183,True,True,1.279860320862672,1.293579898150501,0.0717944643094025,True,True,86f7b182e4cee2cf06d74e1488d03a744cce762fbf31e7c982cc04c81f9fbbfa,False,0.0710148975622652,0.0545102436612742,True,-0.0186022757628071,True,
18ffec260b71bd901dd42f1fb227651f35345f39b63ddf8be28b21ec51d71d93,NiFe_Ni95_Fe05_T600_1vac,447,430.4854446903681,0.5974621345644179,0.6438862234554108,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6347339828416807,-0.0021509470698219,True,True,1.2763314220423023,1.2784276487146002,0.0609758636674481,True,True,18ffec260b71bd901dd42f1fb227651f35345f39b63ddf8be28b21ec51d71d93,False,0.0628240304172185,0.0469729045472296,True,0.0372718482772628,True,
c80bf5f07ac9be63991edab1d7dfbb1d2a80571a2dc49eda6132738e5145dbd4,NiFe_Ni95_Fe05_T700_1vac,273,417.398554956713,0.6579888739687635,0.6580981953120499,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6401380819615952,-0.0027654509153762,True,True,1.272103473610781,1.2746533281609749,0.0555646386162026,True,True,c80bf5f07ac9be63991edab1d7dfbb1d2a80571a2dc49eda6132738e5145dbd4,False,0.0553087511303951,0.0434557631423005,True,-0.0178507920071683,True,
5493ee087ffc2e1a4f6db5abca1910683616fd110c92bebdb7a8c916d16533f4,NiFe_Ni95_Fe05_T500_5vac,214,414.2202651593496,0.5864537052971633,0.638184668764552,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6307074371452472,-3.306588587292936e-05,True,True,1.2773585119337532,1.2831477995596028,0.0586541088192258,True,True,5493ee087ffc2e1a4f6db5abca1910683616fd110c92bebdb7a8c916d16533f4,False,0.0643429585661722,0.0445643449804454,True,0.0442537318480839,True,
65055342f4e0f77d8c3b7526b30ca2130082431487804aecbb8c114629c0eb4f,NiFe_Ni95_Fe05_T800_2vac,169,395.9027355071644,0.6604909412692986,0.6604983327442824,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6437505392709681,5.2171119477861794e-05,True,True,1.274576312371242,1.286503276336571,0.0634451354382938,True,True,65055342f4e0f77d8c3b7526b30ca2130082431487804aecbb8c114629c0eb4f,False,0.0637166494776882,0.0515841703683705,True,-0.0167404019983304,True,
9c347a4542b610b1bcf81b186c3e949d99d0ee6c4283de786733a84f24b17b95,NiFe_Ni95_Fe05_T800_10vac,1227,387.1695959603271,0.3711175272928813,0.3711175272928813,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.3656596365372024,-0.3298040171948742,True,True,0.9534318197038264,0.9584007071607972,0.0636575473526046,True,True,9c347a4542b610b1bcf81b186c3e949d99d0ee6c4283de786733a84f24b17b95,False,0.0630709739556848,0.0544680626685684,True,-0.0054578907556788,True,
129cbe7fb1ebfb670d9ee679caa533c2c3b9435869f3ce002b67cf72df86b134,NiFe_Ni95_Fe05_T800_5vac,378,387.0689773394047,0.7099265916867809,0.7099265916867807,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6996498517532928,0.3316161236984953,True,True,1.5836345162917822,1.5963358438126525,0.0609386721083412,True,True,129cbe7fb1ebfb670d9ee679caa533c2c3b9435869f3ce002b67cf72df86b134,False,0.0952385175471814,0.0628950883559848,True,-0.0102767399334881,True,
083c32927dbf448fd570b8633010af25740e92289547b8d84121ffb68afc3f20,NiFe_Ni95_Fe05_T800_5vac,377,382.8470329488032,0.3733889157465456,0.3733889157465455,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.3647548301996721,-0.3319989509595871,True,True,0.9673685868137836,0.9761434915658114,0.0625687410786228,True,True,083c32927dbf448fd570b8633010af25740e92289547b8d84121ffb68afc3f20,False,0.0633756864435169,0.052250132412561,True,-0.0086340855468734,True,
8b9d5125c6cb5134209adc5c1dc0e0e6ad8eedc0f24d2bcf61f8a66bd4d9900d,NiFe_Ni95_Fe05_T500_5vac,213,380.7271402213892,0.5829962944658462,0.6369547758768022,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6300689711747509,-0.0008222539945563,True,True,1.2724785881472191,1.282838268900363,0.0566870609791293,True,True,8b9d5125c6cb5134209adc5c1dc0e0e6ad8eedc0f24d2bcf61f8a66bd4d9900d,False,0.0574533515043763,0.0433772945411616,True,0.0470726767089046,True,
3c68cf7fab04e7d60c104e41ffbbb6421352c1037563fa907a29e9f4be53568b,NiFe_Ni95_Fe05_T800_2vac,168,377.3666046517844,0.6602731795036719,0.6602806444216185,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6443363282955943,-0.0015851351104174,True,True,1.277541412561915,1.2815041063173005,0.0632352813088626,True,True,3c68cf7fab04e7d60c104e41ffbbb6421352c1037563fa907a29e9f4be53568b,False,0.0674508463404783,0.0427212462757705,True,-0.0159368512080776,True,
9aa283632c6d9979b081e09398d8f81ad4153b147b0aa777ef900b27c9ed66c1,NiFe_Ni95_Fe05_T500_8vac,373,362.5391670246557,0.6391008576065612,0.6605565291056337,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6548119965204933,0.0333592344522912,True,True,1.2763516989073578,1.2830471064818096,0.0424123270029565,True,True,9aa283632c6d9979b081e09398d8f81ad4153b147b0aa777ef900b27c9ed66c1,False,0.067212730504434,0.055322592431738,True,0.015711138913932,True,
8fdfa2b36b5244caec75482a6c801819fdd6b26755fae5ec58104a06519318f9,NiFe_Ni95_Fe05_T500_8vac,372,349.11072796233765,0.6042156794945696,0.6274907228007578,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6227806405577212,-0.0340901561994542,True,True,1.2681498755381624,1.276754427769227,0.0661709880825918,True,True,8fdfa2b36b5244caec75482a6c801819fdd6b26755fae5ec58104a06519318f9,False,0.0659998011785831,0.0507463405193316,True,0.0185649610631516,True,
18eed7b4e1c54c11c4eeea8f856f60adedec5610a236df518fa11e0f4bbf6178,NiFe_Ni95_Fe05_T800_10vac,1226,341.591701028903,0.7047694416305604,0.7047694416305603,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6984620873986387,0.3296302713856676,True,True,1.582059008939095,1.5938445630932565,0.0674469347876027,True,True,18eed7b4e1c54c11c4eeea8f856f60adedec5610a236df518fa11e0f4bbf6178,False,0.0898334217659301,0.0604059935818023,True,-0.0063073542319217,True,
177d99c2c30028645807fc5151fb154b33bad159d048d7f310da0390f98c5256,NiFe_Ni95_Fe05_T700_10vac,1198,329.2044255737529,0.4008879023467671,0.4008879023467671,4972478298379930765,refine_failed,456,0,False,True,False,15,,,,,,,,,,,,,,,,,"[{""rung"": 3, ""zseed"": 3004, ""ok"": false, ""artn_error"": ""(-10, 'EIGENVALUE LOST, try to increase nnewchance or nsmooth')""}]"
759abdf4e274071e613267d04119f4a52d44f94e345c91c6fee042c5ef84a12e,NiFe_Ni95_Fe05_T600_10vac,397,325.98355123390667,0.61621968732207,0.6512947242217706,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6380531205973057,-0.0008017801515052,True,True,1.2858397909753323,1.295003314841986,0.0639206416686846,True,True,759abdf4e274071e613267d04119f4a52d44f94e345c91c6fee042c5ef84a12e,False,0.0643381101479674,0.0498311101568858,True,0.0218334332752356,True,
8b93d6d55316605131c0aa6ad34b07d9f1c390d9b18d091c858c46f2e2d5e916,NiFe_Ni95_Fe05_T600_10vac,398,322.5281103854127,0.618213157000258,0.6525856751077299,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6439673748050154,0.0012985210887563,True,True,1.2651333802730411,1.279821432709244,0.0580201816594093,True,True,8b93d6d55316605131c0aa6ad34b07d9f1c390d9b18d091c858c46f2e2d5e916,False,0.0574346247012613,0.0447892547553692,True,0.0257542178047573,True,
77a2cf2e7808785275ec22972616763b91d531884f7fbc057375abef150ba94f,NiFe_Ni95_Fe05_T800_6vac,510,317.9628736078544,0.7048107324071681,0.704810732407168,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6944810132195016,0.3262650489468797,True,True,1.5857748417463438,1.5917274419157614,0.0627303585060921,True,True,77a2cf2e7808785275ec22972616763b91d531884f7fbc057375abef150ba94f,False,0.0849587412837464,0.0601549557536695,True,-0.0103297191876664,True,
350f950fa5ecb8b20080c581e09dbb7e34c779cd2389f45c347ffcabdecd9ebe,NiFe_Ni95_Fe05_T700_10vac,1197,315.8102466083477,0.7492205502157959,0.7492205502157958,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.7327835014307311,0.3457134571676761,True,True,1.4631753744557956,1.4712007130696885,0.1102039162244864,True,True,350f950fa5ecb8b20080c581e09dbb7e34c779cd2389f45c347ffcabdecd9ebe,False,0.1135290486454324,0.1343280491935635,True,-0.0164370487850648,True,
95c126064e086540a3ea597279a20a0c1709c3cf773acf50f85d158e4c903fd8,NiFe_Ni95_Fe05_T800_6vac,511,298.212856676772,0.3710510106029688,0.3710510106029687,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.365354161664527,-0.3291634981110292,True,True,0.953713836532986,0.9647835294977404,0.066619909285509,True,True,95c126064e086540a3ea597279a20a0c1709c3cf773acf50f85d158e4c903fd8,False,0.0672464180647187,0.0556697917555273,True,-0.0056968489384417,True,
6e7076b9c0f0ee0f005be465f1f19f1d0ad7d2ceb47b29a696b4cccc1466c3b7,NiFe_Ni95_Fe05_T500_7vac,358,255.42204481996689,0.5833912800176553,0.6425175042395495,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6328720619649175,0.000366237921753,True,True,1.274916127784546,1.282991049368847,0.0651830687849539,True,True,6e7076b9c0f0ee0f005be465f1f19f1d0ad7d2ceb47b29a696b4cccc1466c3b7,False,0.0663150488147541,0.0484160047027954,True,0.0494807819472622,True,
42876b77315d0a3b9057be90339165a51cfa5d26d182a1fedc514f3b0b907e24,NiFe_Ni95_Fe05_T500_7vac,359,249.8168992702634,0.5850945678598451,0.6408960223170652,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6322567977372273,-0.0006913118136253,True,True,1.272174645804582,1.2771688683509306,0.0663170424893433,True,True,42876b77315d0a3b9057be90339165a51cfa5d26d182a1fedc514f3b0b907e24,False,0.0662360453595531,0.0445884653839238,True,0.0471622298773821,True,
94b46313077e822f1b752caaf2b7d3171d5258335be3c0226e6ae526abbd2dd5,NiFe_Ni95_Fe05_T400_10vac,192,238.3094825039509,0.5995530951194652,0.6439644315578334,4972478298379930765,refine_failed,456,0,False,True,False,15,,,,,,,,,,,,,,,,,"[{""rung"": 3, ""zseed"": 3004, ""ok"": false, ""artn_error"": ""(0, '')"", ""delr_sad"": 6.521362121875601}]"
6e3fe6950ca5b61c3f67ea327fe0b9a9e5a8ea4b67a8469c153845619f25c1eb,NiFe_Ni95_Fe05_T700_3vac,374,226.78359500487736,0.583787519994985,0.5837875199949849,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.5731602539194682,-0.0369439372475426,True,True,1.2624966648545386,1.2616628125523432,0.0585633892720965,True,True,6e3fe6950ca5b61c3f67ea327fe0b9a9e5a8ea4b67a8469c153845619f25c1eb,False,0.0581268556662819,0.049012541784453,True,-0.0106272660755167,True,
fbcc8c78791825b11a548f12032e0f7121c1bfe4da15e3977f446b6ff0ceb924,NiFe_Ni95_Fe05_T600_1vac,327,221.8927713834902,0.6360843220090829,0.6360843220090828,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6232034660574755,-0.0347165620673877,True,True,1.2769307349614754,1.2837297093716475,0.0688181102086592,True,True,fbcc8c78791825b11a548f12032e0f7121c1bfe4da15e3977f446b6ff0ceb924,False,0.0713088767922204,0.0455253405709569,True,-0.0128808559516074,True,
7e1cc2bd7f9e73c30f192865e5d83dcf6878d86ba7bb54c5f1c4d1ba830245df,NiFe_Ni95_Fe05_T700_3vac,373,220.96955119631184,0.6201286212735796,0.6201286212735795,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6094568126877675,0.0351953682002204,True,True,1.2679386406467812,1.2668827869218182,0.0730590933799837,True,True,7e1cc2bd7f9e73c30f192865e5d83dcf6878d86ba7bb54c5f1c4d1ba830245df,False,0.0718271837786717,0.0503156765100946,True,-0.010671808585812,True,
2ebc5d482e51c22afbc2a020309f2f299e4442f33c7f59b492498c269779a4a7,NiFe_Ni95_Fe05_T600_1vac,328,215.77987008299647,0.6685370828790839,0.6685370828790838,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6586994737854184,0.0338850663738412,True,True,1.2641488614938623,1.266712606225537,0.0483954213820115,True,True,2ebc5d482e51c22afbc2a020309f2f299e4442f33c7f59b492498c269779a4a7,False,0.0692210692812596,0.0593200633131366,True,-0.0098376090936654,True,
3e066e1fdcff216e7f2d9a3d313e36cb42e5c22c0022b822f0a389b62e8b93e5,NiFe_Ni95_Fe05_T700_1vac,126,210.3108962379245,0.6097127269188568,0.6623687760484245,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6469120833839952,0.0001429668905075,True,True,1.2887120643585732,1.3011630382905075,0.0610069038229994,True,True,3e066e1fdcff216e7f2d9a3d313e36cb42e5c22c0022b822f0a389b62e8b93e5,False,0.0716182321444652,0.0369969302094938,True,0.0371993564651383,True,
d404950566fa72db13555f0be9e850da7cecd04a88175153b249949cf9989192,NiFe_Ni95_Fe05_T800_1vac,385,204.961534208043,0.6585397065809958,0.6585397065809957,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6450286418712494,-0.0022290094252639,True,True,1.286583558939389,1.2979494432046448,0.0815295658701643,True,True,d404950566fa72db13555f0be9e850da7cecd04a88175153b249949cf9989192,False,0.0879661252418259,0.0556251491883241,True,-0.0135110647097463,True,
ee349ddb295fe96ca6893daecb0d17cbbadf84cb5d1f55fac39936830647159f,NiFe_Ni95_Fe05_T800_1vac,386,197.7607567931187,0.6599993426161747,0.6599993426161745,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.643363510013387,0.0015718353110969,True,True,1.274724104059916,1.2883826583821345,0.071066647073394,True,True,ee349ddb295fe96ca6893daecb0d17cbbadf84cb5d1f55fac39936830647159f,False,0.0709762914584007,0.0395027346325002,True,-0.0166358326027876,True,
aa5aa5f115fe9599198127686f6a7e1c184259d8ae853985c8ad443c6a8b2d0a,NiFe_Ni95_Fe05_T600_4vac,524,196.82850443993405,0.6076618044529201,0.6535602974190624,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6404302779351383,-0.0001639837919356,True,True,1.2728549868086134,1.2784220357635576,0.0575216056922656,True,True,aa5aa5f115fe9599198127686f6a7e1c184259d8ae853985c8ad443c6a8b2d0a,False,0.0551250929367187,0.0399374300280244,True,0.0327684734822182,True,
d98d91a92114856ad772458fd6b51f3ab3b15ae9eedd6f497abf5800de615e06,NiFe_Ni95_Fe05_T700_5vac,668,192.833321930584,0.6550394829628204,0.6550394829628203,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6429982430622658,-0.0014674261392428,True,True,1.2598623528656214,1.2618184737029503,0.0441545807377923,True,True,d98d91a92114856ad772458fd6b51f3ab3b15ae9eedd6f497abf5800de615e06,False,0.0560331121340173,0.0553040566963512,True,-0.0120412399005546,True,
21c4d07744a8f3219899a3cd9a355209ec71ea307eefdfc8feccaf37ef31fbd4,NiFe_Ni95_Fe05_T600_4vac,525,192.1682544548418,0.6096623017434069,0.6553209262447126,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6453326858413675,0.0008209681859625,True,True,1.2788757021395338,1.2968091994726465,0.0652701048133029,True,True,21c4d07744a8f3219899a3cd9a355209ec71ea307eefdfc8feccaf37ef31fbd4,False,0.0652430537263398,0.0467549240935377,True,0.0356703840979606,True,
c220eafe43085364d30de102521984cba4aa5fd9eec99a754badbf0bfd4d797e,NiFe_Ni95_Fe05_T500_10vac,827,155.50838569612375,0.6133523108283044,0.6133523108283043,4972478298379930765,acceptance_failed,450,0,False,True,True,1,0.6057335980553944,0.0671768033334956,True,True,1.3247230423347554,1.3402586590309211,0.0571369767802547,True,False,76baef8948b27589ba129362f7f0683124e86a649e27b4e2ab636e78f807c8b3,False,0.0790457925114885,0.0568607571916115,False,-0.00761871277291,True,
a49d6e6f20a87b568a9021846087dfc31ce5dd8195ff4f1ea8e2a96e1bd8d3fe,NiFe_Ni95_Fe05_T700_1vac,125,155.02417579285895,0.6052513389561213,0.6599830704208216,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6423278974934874,-0.0017910173046402,True,True,1.2714203414485925,1.283771534838634,0.0596162475746564,True,True,a49d6e6f20a87b568a9021846087dfc31ce5dd8195ff4f1ea8e2a96e1bd8d3fe,False,0.0588707668227976,0.0454504231439503,True,0.0370765585373661,True,
11f9c7e0ef10ae52d7ad7283489e522be42ae99acf16e168a37594a68291f479,NiFe_Ni95_Fe05_T500_10vac,826,154.62643390066825,0.5447102506541341,0.5447102506541341,4972478298379930765,acceptance_failed,450,0,False,True,True,1,0.5362434241042138,-0.0695585503617621,True,True,1.2351044474623352,1.231919569649415,0.0753266761612895,True,False,b836d9c2319a3fde68f466b10cec3d0b0c68165c8544466a510f7c34523aae93,False,0.0773210321241593,0.0722899883760208,False,-0.0084668265499203,True,
332256ad525792b0b13a944a43dfe57e93ff34840a93cf7bc13665ba19b5f17d,NiFe_Ni95_Fe05_T600_2vac,266,152.6098595284447,0.6563919371528756,0.6563919371528755,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6420800440423591,0.0019692569790095,True,True,1.2747346612574313,1.2836202108793715,0.0652295482730868,True,True,332256ad525792b0b13a944a43dfe57e93ff34840a93cf7bc13665ba19b5f17d,False,0.0664271424263973,0.0536040347468776,True,-0.0143118931105165,True,
e449e878a59284bb645360e7e520a14635d63f793f888ef2bc2f674cfeaa08da,NiFe_Ni95_Fe05_T500_8vac,453,151.9687781763186,0.6652169553490239,0.6652169553490239,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6514322223233648,0.0336913257078776,True,True,1.2687633921137431,1.2720218862268422,0.0398671589530477,True,True,e449e878a59284bb645360e7e520a14635d63f793f888ef2bc2f674cfeaa08da,False,0.0611037631708181,0.0553207751366687,True,-0.013784733025659,True,
39a226f222d5e8c54a482d1a68dc25145285813c7ef71156387b68befce6b6a3,NiFe_Ni95_Fe05_T800_7vac,625,147.83830629230496,0.646974655609468,0.6471032463550728,4972478298379930765,refine_failed,456,0,False,True,False,15,,,,,,,,,,,,,,,,,"[{""rung"": 3, ""zseed"": 3004, ""ok"": false, ""artn_error"": ""(0, '')"", ""delr_sad"": 5.802714853790425}]"
a1deae9d0f67bb78715795603e02731a6126236ae3a4e78699a1846fe8b621d2,NiFe_Ni95_Fe05_T300_10vac,52,147.34976769037118,0.8108420922430963,0.8255349047230993,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.806068974954087,-0.0470492970730447,True,True,1.112556381642109,1.1516987229279794,0.0804088321075871,True,True,a1deae9d0f67bb78715795603e02731a6126236ae3a4e78699a1846fe8b621d2,False,0.0817113042605421,0.0709175132549074,True,-0.0047731172890093,True,
597e93767b14848477b61d3201a90d6ab4da027a80ed75b09aac9af41914229b,NiFe_Ni95_Fe05_T700_5vac,667,146.85011978562224,0.6571929585679755,0.6571929585679754,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6452849903357674,-3.424626675041509e-05,True,True,1.2813261994312664,1.287608504643747,0.0566708190552894,True,True,597e93767b14848477b61d3201a90d6ab4da027a80ed75b09aac9af41914229b,False,0.072447025305233,0.0530949291617144,True,-0.0119079682322081,True,
ca5eecd69e91319077a3460f7ed9a1eb026b78daeb4de646214654aaf009781a,NiFe_Ni95_Fe05_T800_6vac,769,145.6084700841138,0.7085567037356669,0.7085567037356668,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6998277204193073,0.3289397442022164,True,True,1.5986440528260286,1.6084801585593875,0.0719152283818518,True,True,ca5eecd69e91319077a3460f7ed9a1eb026b78daeb4de646214654aaf009781a,False,0.0857009102608169,0.058997760979362,True,-0.0087289833163596,True,
2151580d46077030c494c0d59563320ebbff51a268451a22249688bcfd53d162,NiFe_Ni95_Fe05_T600_2vac,187,145.27216419565897,0.6744288014933774,0.6744288014933773,4972478298379930765,measured_in_band,450,0,False,True,True,1,0.6642708414574372,0.0373794160450415,True,True,1.2628447158731673,1.2657075115607188,0.0483088395811672,True,True,2151580d46077030c494c0d59563320ebbff51a268451a22249688bcfd53d162,False,0.0705355376407444,0.061651091814195,True,-0.0101579600359401,True,
